,port_ret,equity,turnover
2025-05-22,-0.0015999005190079022,1.0460285851376825,0.2419194733363174
2025-05-23,0.003429279965058609,1.0496157100075738,0.3370814005609505
2025-05-27,0.015768204512575226,1.0661662651825852,0.5041081637842569
2025-05-28,-0.001773101578199467,1.064275844095167,0.3914934751613729
2025-05-29,0.002657191225781396,1.0671038285299077,0.07079765417528323
2025-05-30,-0.00229047136429126,1.0646596577679344,0.059480431279134986
2025-06-02,0.010100480933626702,1.075413232342021,0.20351136120490299
2025-06-03,0.005608578504633027,1.0814447718805322,0.21044637098425065
2025-06-04,0.0013473458441286665,1.0829018519995801,0.140954487748154
2025-06-05,-0.004443678284227404,1.0780897845558999,0.08351956305640085
2025-06-06,0.006018495412161301,1.0845782629781475,0.14294931221684143
2025-06-09,0.0017235006950725648,1.0864475343682511,0.16071409309899914
2025-06-10,0.004251632835944456,1.091066710379902,0.07289553558353665
2025-06-11,-0.0017211426810822962,1.0891888288967593,0.0889704638962612
2025-06-12,0.003120691954461273,1.0925878517119865,0.061623163010432455
2025-06-13,-0.007821242609273492,1.0840424570518021,0.12757532234126806
2025-06-16,0.010443008772287937,1.0953631219403268,0.283079543608826
2025-06-17,-0.005780881048422096,1.0890309580275614,0.1748640050451134
2025-06-18,-0.0008091084410307384,1.0881498138868775,0.06990127127394818
2025-06-20,-0.002672240727079325,1.0852420156370453,0.034924178102189375
2025-06-23,0.007294364587888989,1.0931581665651973,0.03562458351923397
2025-06-24,0.006941400880539366,1.1007462156251617,0.1346350741572283
2025-06-25,0.001673974381615331,1.1025888365907783,0.1420989945384008
2025-06-26,0.0055174724529940145,1.1086723401236467,0.10348287028042909
2025-06-27,-0.00044917204366269007,1.1081743555028811,0.11485614600009782
2025-06-30,0.0062287388700642985,1.1150768841858105,0.1791074571490895
2025-07-01,-0.0016549863065199067,1.1132314472117661,0.08828727333612774
2025-07-02,0.005056644051728621,1.1188606623875068,0.1285034104527295
2025-07-03,0.004768525761671273,1.124195978279822,0.11515981799518846
2025-07-07,-0.00274505573430701,1.1211099976631602,0.21912883537743572
2025-07-08,-0.0012743425853538532,1.1196813194502722,0.21911147013360344
2025-07-09,0.003658021701483903,1.1237771380155674,0.1966862428475993
2025-07-10,0.0007575203251875833,1.1246284220385954,0.11180753150901084
2025-07-11,0.0010721741116196753,1.125834219517897,0.1582878464381132
2025-07-14,0.0016841205332700252,1.127730260044045,0.17492410154595633
2025-07-15,-0.00026021846122511636,1.1274368038110993,0.10632215632101777
2025-07-16,0.0015180393444514774,1.1291482972376672,0.1754587023295603
2025-07-17,0.00371679357973572,1.1333451083794097,0.12644998136124985
2025-07-18,-0.0008045751009183986,1.13243324712446,0.13203314192390186
2025-07-21,0.002259193208932084,1.1349916326259324,0.16069451800022116
2025-07-22,-0.003302999740732681,1.1312427555576352,0.09310859056271928
2025-07-23,0.004883107671624757,1.1367667357357685,0.28961925377866427
2025-07-24,-0.00015284828062226194,1.1365929828947428,0.14685026777723084
2025-07-25,-0.00024538252439486015,1.1363140828393905,0.10119028818704329
2025-07-28,-0.00011262118614853753,1.1361861097995438,0.06727848645827007
2025-07-29,-0.0014723082330356024,1.1345132936358253,0.15255213787422794
2025-07-30,-0.0006787777696729115,1.1337432112327068,0.22993079531126187
2025-07-31,0.00025911042949905395,1.134036975923111,0.26911562659051547
2025-08-01,-0.011117003822680709,1.1214298825267126,0.19429319554846802
2025-08-04,0.011344527320804028,1.134151974467403,0.4552643536631724
2025-08-05,-0.0014336967681566133,1.1325259444470106,0.3896870464935801
2025-08-06,0.006700471979998925,1.1401144028043997,0.24609493512503644
2025-08-07,0.0015855158496924711,1.1419220722605088,0.18663951537383033
2025-08-08,0.004699695312562228,1.1472887580708229,0.2874119864535923
2025-08-11,-0.0006038051359031468,1.1465960192263358,0.32033001092120805
2025-08-12,0.004363454596033638,1.1515991388962228,0.5599273312478223
2025-08-13,-0.002437009060779036,1.1487926813603473,0.28760922981497933
2025-08-14,0.001973824748986968,1.1510601967862713,0.21653952452967345
2025-08-15,-0.0008184318709929792,1.1501181324357899,0.15765728481855332
2025-08-18,0.0002915016183108742,1.1504533937326435,0.07905017811096667
2025-08-19,-0.004635948182489785,1.1451199514129295,0.20933839067976695
2025-08-20,-0.0015617054247059178,1.143331611372869,0.12939623586119822
2025-08-21,-0.0010873071579764852,1.1420884587278826,0.12942076824405668
2025-08-22,0.007054293157854184,1.150145085527951,0.5704292432479273
2025-08-25,0.0019121729805047965,1.1523443618841578,0.5287496461817914
2025-08-26,0.0015679092186002912,1.1541511332321581,0.3000121477020457
2025-08-27,-0.0006244837021491315,1.1534303846596377,0.04399855910320197
2025-08-28,0.00039094669621967797,1.15388131445784,0.14567480876371294
2025-08-29,-0.003394197777875653,1.149964813064375,0.28417560528044516
2025-09-02,-0.007915228154631405,1.1408625791991722,0.13331775870385998
2025-09-03,-0.0006397312921094374,1.1401327337072618,0.23280186943447934
2025-09-04,0.0013178435334564994,1.1416352502576599,0.19327379024434177
2025-09-05,-0.004017401680791758,1.1370488428844236,0.30368084885421576
2025-09-08,-0.0031578383565859032,1.1334582264350517,0.1353583129124376
2025-09-09,0.0020829830650914887,1.1358192007257044,0.12386804316387212
2025-09-10,-0.0017775401874679966,1.1338002364507167,0.0653932475587686
2025-09-11,-5.420816538133721e-05,1.1337387752199897,0.24079172600974122
2025-09-12,0.00037297399495225006,1.1341616303002158,0.12231755371733925
2025-09-15,-0.005379858904791387,1.1280600007539725,0.1177381437424721
2025-09-16,-0.00012934719754911339,1.1279140893542077,0.1870195642331132
2025-09-17,0.0027613129246494956,1.1310286131070357,0.18994555844252115
2025-09-18,-0.001717264209618592,1.1290863381496925,0.25951342537035804
2025-09-19,-0.0025381244954206478,1.1262205764573898,0.1469409736020687
2025-09-22,-0.004337855357249114,1.12133519449636,0.07906997488828499
2025-09-23,0.0012133078959024283,1.122695719341796,0.5338349466929189
2025-09-24,0.001890363548996857,1.1248180224062545,0.32471572091438283
2025-09-25,0.0028544718642170195,1.1280287838035774,0.2924988034362414
2025-09-26,0.0012415923144917349,1.1294293356720733,0.3402990147417219
2025-09-29,-0.0024131058463920207,1.1267039031390764,0.24070117228919477
2025-09-30,-0.0014654865707079668,1.125052733699862,0.1780132478278249
2025-10-01,-0.0024304346085786146,1.1223183665994019,0.1497115276542241
2025-10-02,-0.0007105864772712082,1.1215208623449033,0.1846855070078525
2025-10-03,0.003034711124284035,1.1249243541819782,0.2906538728929804
2025-10-06,0.0016438282393714451,1.126773536602539,0.3700075809489634
2025-10-07,-0.0009959112853359193,1.1256513701214188,0.49420499008294666
2025-10-08,0.00444096088271883,1.1306503438237068,0.44259158786762276
2025-10-09,0.0063540430701905844,1.1378345448056884,0.6275237816006483
2025-10-10,-0.0036476271861554514,1.1336841485867084,0.5768669924306988
2025-10-13,0.015306784451058254,1.1510372074847066,0.8283760128706307
2025-10-14,-0.0030746491360649077,1.1474981719291353,0.5987897949514136
2025-10-15,0.003260865783609423,1.1512400094547335,0.26168742563010283
2025-10-16,-0.005902764135850189,1.1444445112151682,0.23187309157467567
2025-10-17,0.006865008450128492,1.1523011324553636,0.45697411765700696
2025-10-20,0.012777456434575476,1.167024609974824,0.46309511407239373
2025-10-21,0.02741821531393993,1.1990223420077806,0.6922430817216685
2025-10-22,-0.001383267657874704,1.197363773181012,0.296050023932002
2025-10-23,0.004439693528713221,1.2026797013763195,0.3165591277500127
2025-10-24,-0.0015190561932599512,1.2008527633274357,0.1261996559365406
2025-10-27,-0.015830959482760948,1.1818421118864375,0.17537102993500853
2025-10-28,-0.004959529777173545,1.1759807307406192,0.06614769916880976
2025-10-29,-0.0012795844650693884,1.1744759640663425,0.05213805193741437
2025-10-30,0.014452045216640327,1.1914495438048864,0.3127792354412786
2025-10-31,-0.0015168851540309333,1.189642251680112,0.24899935796242226
2025-11-03,0.001443750623850584,1.191359798423134,0.05537398824008623
2025-11-04,-0.011680786023667013,1.1774437795405543,0.30578834776063635
2025-11-05,0.007770843602035572,1.1865935110015537,0.23295905303142778
2025-11-06,-0.0027534552377487136,1.1833262788836079,0.352582146539158
2025-11-07,0.0014509857738604472,1.1850432684801033,0.0593813322755357
2025-11-10,0.01711736150296249,1.2053280825033295,0.4081869614486251
2025-11-11,-0.0004064284562264529,1.2048382028715112,0.35874438021088595
2025-11-12,0.005367485837705783,1.211305154862151,0.12633475181701886
2025-11-13,-0.00945766479275126,1.199849036745733,0.18075617746642597
2025-11-14,-0.0042189566500319565,1.1947869256731203,0.19758373926772188
2025-11-17,-0.00755643223894141,1.1857585992292983,0.13251272649264956
2025-11-18,-0.003796426657353559,1.1812569536739979,0.1311528583586159
2025-11-19,0.0034838733026273036,1.1853723032384456,0.12503755461580315
2025-11-20,-0.010619682516726186,1.1727840257139328,0.1705873263510017
2025-11-21,0.004793982813041636,1.1784063321766152,0.20069033150497434
2025-11-24,0.013076140828305527,1.1938153393291235,0.26833397887846433
2025-11-25,0.0004091140135650534,1.1943037459140522,0.18607146956785214
2025-11-26,0.004124496258214626,1.1992296472452464,0.17218432472678308
2025-11-28,0.00404929610939237,1.2040856831901046,0.2733760906990349
2025-12-01,0.0034595661502178623,1.208251297261631,0.22353507739557973
2025-12-02,-0.0007596710649780157,1.2073334237118793,0.3071869046712225
2025-12-03,-0.0016720776601777828,1.2053146684657048,0.06969334927152439
2025-12-04,0.0006925155709251814,1.2061493676414818,0.06648100457299917
