Date,crisis_score
2025-09-15,0.11151555136104352
2025-09-16,0.12816564795705368
2025-09-17,0.11072141513078636
2025-09-18,0.12019034198268175
2025-09-19,0.11402438149763311
2025-09-22,0.10783940367211427
2025-09-23,0.11239241820461957
2025-09-24,0.12025567873410532
2025-09-25,0.13744804381162667
2025-09-26,0.11003726587018185
2025-09-29,0.1066909983388722
2025-09-30,0.0013196302641958883
2025-10-01,0.002039566284489669
2025-10-02,0.1
2025-10-03,0.02670379040629494
2025-10-06,0.10465260521683489
2025-10-07,0.12263372307467105
2025-10-08,0.10018413114127585
2025-10-09,0.10386267783898338
2025-10-10,0.33006565837503277
2025-10-13,0.16869494289618106
2025-10-14,0.2836747087503104
2025-10-15,0.29560524419876516
2025-10-16,0.3747011730567642
2025-10-17,0.21727298385570776
2025-10-20,0.10358533056654837
2025-10-21,0.10360527136123462
2025-10-22,0.1105182828361587
2025-10-23,0.10267413352155522
2025-10-24,0.1
2025-10-27,0.1
2025-10-28,0.1
2025-10-29,0.1
2025-10-30,0.11466419322558845
2025-10-31,0.12994762274386998
2025-11-03,0.13407486952488784
2025-11-04,0.17070497825366376
2025-11-05,0.1383547376776041
2025-11-06,0.1790792541304755
2025-11-07,0.06006104636863639
2025-11-10,0.1190542470582084
2025-11-11,0.10851535729608834
2025-11-12,0.10777823042043186
2025-11-13,0.13746682795112233
2025-11-14,0.1417802172379662
2025-11-17,0.44860766469813274
2025-11-18,0.506619065699756
2025-11-19,0.4783953063159969
2025-11-20,0.48891802702195575
2025-11-21,0.4344728944027332
2025-11-24,0.36119494178084754
2025-11-25,0.12399418823500954
2025-11-26,0.11495506722934036
2025-11-28,0.10775882294494617
2025-12-01,0.11381062149701751
2025-12-02,0.111366589292753
2025-12-03,0.1067889254277281
2025-12-04,0.10581914697477654
2025-12-05,0.0032974848685689453
2025-12-08,0.10729328166182298
2025-12-09,0.11458613125878714
2025-12-10,0.1
2025-12-11,0.1
2025-12-12,0.12076047564555559
2025-12-15,0.016328815589055874
2025-12-16,0.019927263865859753
2025-12-17,0.19457289672903977
2025-12-18,0.0653787417920231
2025-12-19,0.012708753583781927
2025-12-22,0.004481404711840398
2025-12-23,0.0
2025-12-24,0.0
2025-12-26,0.00013522004299080937
2025-12-29,0.10488624244510453
2025-12-30,0.11183511473795982
2025-12-31,0.136695951499575
2026-01-02,0.1370872916547612
2026-01-05,0.13381375079394442
2026-01-06,0.11161972249554544
2026-01-07,0.12627966941202834
2026-01-08,0.11446619454159937
2026-01-09,0.1
2026-01-12,0.1044295356911662
2026-01-13,0.12768290664992193
2026-01-14,0.13592952721100743
2026-01-15,0.013173453810298389
2026-01-16,0.035077491526698354
2026-01-20,0.4573299451104562
2026-01-21,0.13599146542994073
2026-01-22,0.11185334553097337
2026-01-23,0.11610878714342344
2026-01-26,0.11014633199572899
2026-01-27,0.0
2026-01-28,0.10013422653819984
2026-01-29,0.12656494648169198
2026-01-30,0.03191920662513809
2026-02-02,0.003682773241923001
2026-02-03,0.14170113838536458
2026-02-04,0.15984746217108778
2026-02-05,0.4461663529060681
2026-02-06,0.2597377507656984
2026-02-09,0.12167933826825122
2026-02-10,0.10646070812888085
2026-02-11,0.10676729374454212
2026-02-12,0.3522612456451544
2026-02-13,0.354728464239381
2026-02-17,0.3998659927654712
2026-02-18,0.27349744490390926
2026-02-19,0.38996016599374295
2026-02-20,0.11161763540769336
2026-02-23,0.3560849618112012
2026-02-24,0.11560536036730858
2026-02-25,0.10448591191870307
2026-02-26,0.11186696354901708
2026-02-27,0.2553131533897394
2026-03-02,0.3486047579683364
2026-03-03,0.41575131975672364
2026-03-04,0.398737476500308
2026-03-05,0.4346323108586019
2026-03-06,0.514772756867584
2026-03-09,0.4148222638175033
2026-03-10,0.3774124996964866
2026-03-11,0.4054197860642992
2026-03-12,0.42613647146753175
2026-03-13,0.38864813592455005
2026-03-16,0.37572671966678883
2026-03-17,0.37235275259294576
2026-03-18,0.4009448344274622
2026-03-19,0.39342174318561907
2026-03-20,0.4115552322405095
2026-03-23,0.43215182249724593
2026-03-24,0.4641147735030684
2026-03-25,0.39856551693300557
2026-03-26,0.46038962292435415
2026-03-27,0.5872249997574096
2026-03-30,0.5946326611749466
2026-03-31,0.40815263642949773
2026-04-01,0.39873319524660744
2026-04-02,0.3975989575326401
2026-04-06,0.29163972162776847
2026-04-07,0.39108228256921274
2026-04-08,0.13380596269129788
2026-04-09,0.026308870810739127
2026-04-10,0.02717383413207619
2026-04-13,0.014409523936071781
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,0.0
2026-04-20,0.0026662234038743694
2026-04-21,0.030005473702813715
2026-04-22,0.012383048929843031
2026-04-23,0.02808397905296331
2026-04-24,0.021109832513398884
2026-04-27,0.0
2026-04-28,0.006487931637528351
2026-04-29,0.006692983777468388
2026-04-30,0.0
2026-05-01,0.0
2026-05-04,0.009379519282451681
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,0.007462927792781445
2026-05-08,0.0035315026303786023
