,Full Alpha Trinity rebuilt,Prediction-only MLP/RF,Crisis-only deterministic,Full Alpha Trinity rebuilt no-cost,Full Alpha Trinity no-leverage
2023-05-24,1.0459314195712897,0.9711444888817643,1.0115206190739452,1.058642381281732,1.0459314195712897
2023-05-25,1.1360305480833754,1.0565205840642262,1.0239684118295553,1.149927332852603,1.1360305480833754
2023-05-26,1.1611625885225552,1.0807002703395898,1.0304575451500386,1.175378458989558,1.1611625885225552
2023-05-30,1.169424005631632,1.0880278121544862,1.0316941494631615,1.1837562123959597,1.169424005631632
2023-05-31,1.1474273461746278,1.0674859585951437,1.0296400673920887,1.1615146358769086,1.1474273461746278
2023-06-01,1.174128020392263,1.0926434959548328,1.0324930306912194,1.1886198515101216,1.174128020392263
2023-06-02,1.1732666111159835,1.09195501134904,1.0341574023377562,1.1878225493053145,1.1732666111159835
2023-06-05,1.1697873892846813,1.0886688882229,1.034203482942557,1.1843912098220049,1.1697873892846813
2023-06-06,1.164017357394421,1.0829994737834332,1.0347645552731355,1.1786089729252176,1.164017357394421
2023-06-07,1.1411546962134027,1.0631502057147437,1.0288642445926897,1.1554910327138053,1.1411546962134027
2023-06-08,1.1547542153909227,1.0756009316738866,1.0317457774331193,1.169290325760372,1.1547542153909227
2023-06-09,1.15678794573158,1.0774956410411174,1.0323207717563143,1.171382092831666,1.15678794573158
2023-06-12,1.1754009776311984,1.0949321175794937,1.035745462093702,1.1902595641287794,1.1754009776311984
2023-06-13,1.1917927521061655,1.1104012328280193,1.036255516983492,1.2068942075654872,1.1917927521061655
2023-06-14,1.212488814805846,1.1297275787328893,1.0376282562982808,1.2278886512294274,1.212488814805846
2023-06-15,1.2222984249487172,1.1390483718533841,1.040535902299153,1.2378584307669982,1.2222984249487172
2023-06-16,1.2164219442513478,1.13389851016785,1.0385972539118755,1.2319316831699811,1.2164219442513478
2023-06-20,1.2288312890062156,1.1455793539284538,1.036220683684377,1.2445234122130535,1.2288312890062156
2023-06-21,1.2146428348465506,1.1328365123520754,1.032188520962272,1.2301785947661974,1.2146428348465506
2023-06-22,1.2219176285980835,1.139362651647746,1.0326322150006253,1.237565077393971,1.2219176285980835
2023-06-23,1.2133444327242815,1.1321014439710027,1.0290261987924245,1.2289109509992702,1.2133444327242815
2023-06-26,1.187316965731393,1.1076533763160819,1.0256078511940536,1.2025734687713592,1.187316965731393
2023-06-27,1.2175478520758916,1.1347279042665053,1.0324918104927838,1.233209516832361,1.2175478520758916
2023-06-28,1.2086310769145079,1.1264364240550504,1.0315098554264746,1.2241914384175487,1.2086310769145079
2023-06-29,1.201108273315366,1.1194564202722923,1.0325419582369584,1.216583409993083,1.201108273315366
2023-06-30,1.2220854217064707,1.1389349734077465,1.0395951159733285,1.2378525842860144,1.2220854217064707
2023-07-03,1.2247027099934882,1.1408434270642354,1.0415710770056195,1.2405175817960417,1.2247027099934882
2023-07-05,1.2284912659321159,1.1456216124882126,1.0412603819081558,1.2443855005987288,1.2284912659321159
2023-07-06,1.2177158257590464,1.1368879619042842,1.0352267894965361,1.2334871883496275,1.2177158257590464
2023-07-07,1.2184110244313093,1.1377314259890736,1.0343021259231528,1.2342064482264532,1.2184110244313093
2023-07-10,1.2248272930390143,1.1426436355354708,1.0357967823591574,1.2407237688897796,1.2248272930390143
2023-07-11,1.2304222751816989,1.1483148566578767,1.039879364703546,1.246405124771736,1.2304222751816989
2023-07-12,1.2650497086911991,1.1788180046285386,1.0476757641178724,1.2814963790677165,1.2650497086911991
2023-07-13,1.2982924700099063,1.207492774184646,1.0543274917893348,1.3151922707958013,1.2982924700099063
2023-07-14,1.2897221461427228,1.1991389410908098,1.0526401562150807,1.3065244861488094,1.2897221461427228
2023-07-17,1.3006097054032912,1.209226317628205,1.0542136184124458,1.317574790394433,1.3006097054032912
2023-07-18,1.3136817617237186,1.2207901502982843,1.061242352489573,1.330833243773349,1.3136817617237186
2023-07-19,1.2976681097375065,1.2098122610181983,1.0606937867211785,1.314641591691767,1.2976681097375065
2023-07-20,1.2499332274010768,1.169345488386432,1.0535481015813115,1.266292351538227,1.2499332274010768
2023-07-21,1.2368341742752251,1.1555243130158424,1.0525504551472746,1.2530561681775407,1.2368341742752251
2023-07-24,1.232548093935885,1.1523093178063146,1.0540421227269021,1.2487228316163934,1.232548093935885
2023-07-25,1.2467704161757969,1.1652175669015803,1.0577011989555563,1.263139451300328,1.2467704161757969
2023-07-26,1.2475853815097104,1.1665567277353375,1.0569305023530533,1.2639977360723222,1.2475853815097104
2023-07-27,1.2764694918073984,1.1914068371556479,1.0563841458512417,1.2933126143409577,1.2764694918073984
2023-07-28,1.3042507129737233,1.2169479265169227,1.0648947499586674,1.3214943051973562,1.3042507129737233
2023-07-31,1.2953479361054665,1.2084320224534486,1.065001118164483,1.312496850671303,1.2953479361054665
2023-08-01,1.2956645177831905,1.2096293468443806,1.06277852775598,1.3128388609238655,1.2956645177831905
2023-08-02,1.2577859707254007,1.1750164691279363,1.0521001688906848,1.274478869893255,1.2577859707254007
2023-08-03,1.2578389471575229,1.1750555237880362,1.0503415791483917,1.2745468970260179,1.2578389471575229
2023-08-04,1.2556498796008655,1.1728303684768544,1.0482096029401802,1.272333638578749,1.2556498796008655
2023-08-07,1.273823740301684,1.1897084315270947,1.0535262703792128,1.2907535139187356,1.273823740301684
2023-08-08,1.2579616099861048,1.1751506749071556,1.0489695652768045,1.27468436265648,1.2579616099861048
2023-08-09,1.2296801524080179,1.1479616096682472,1.0432163057528259,1.246040462125828,1.2296801524080179
2023-08-10,1.2308109794552393,1.1487493212362687,1.0436640742869598,1.2471902244822346,1.2308109794552393
2023-08-11,1.2071278150063858,1.1270654735856867,1.0403373366307198,1.223201643928211,1.2071278150063858
2023-08-14,1.2393360617944675,1.1576183614519417,1.0451361793184095,1.2558640437032145,1.2393360617944675
2023-08-15,1.230837940210637,1.14996457374173,1.0384745890427616,1.2472630977034065,1.230837940210637
2023-08-16,1.2170180592321769,1.1361831404752856,1.0338407100272886,1.2332646245233683,1.2170180592321769
2023-08-17,1.20511477320506,1.1236670034396408,1.029311077849287,1.221213388660277,1.20511477320506
2023-08-18,1.2069391773450229,1.124286291957819,1.030635556787135,1.22306958754212,1.2069391773450229
2023-08-21,1.2477539140692033,1.1630634504416604,1.0374618554296386,1.2644580109939612,1.2477539140692033
2023-08-22,1.2368452410939015,1.1521800322462419,1.0360705088466824,1.2534253264723532,1.2368452410939015
2023-08-23,1.2597267568639645,1.1740809244285977,1.0442937456727825,1.2766212348293537,1.2597267568639645
2023-08-24,1.2405431433055034,1.156689524851225,1.0382932771375257,1.2571973561523484,1.2405431433055034
2023-08-25,1.2314751223750025,1.1479140760548778,1.0397673073560243,1.2480185458725461,1.2314751223750025
2023-08-28,1.2463327530578618,1.1620599587984266,1.0446932811776788,1.2630796783483158,1.2463327530578618
2023-08-29,1.2738155969852838,1.1885462204560213,1.053282107111616,1.2909432673026062,1.2738155969852838
2023-08-30,1.2751773125258723,1.1892829890954215,1.0541947981171131,1.2923308139007037,1.2751773125258723
2023-08-31,1.2731897069812625,1.1881598425021378,1.0527578680507723,1.2903223819435854,1.2731897069812625
2023-09-01,1.2679677884408718,1.1832226546157527,1.0549720733477537,1.2850392402945576,1.2679677884408718
2023-09-05,1.273081812068479,1.1885258289679181,1.0536566686628919,1.2902271275309811,1.273081812068479
2023-09-06,1.261301211228458,1.1771307749269369,1.0503541492784951,1.278301674068612,1.261301211228458
2023-09-07,1.2431950424345664,1.1619282839921985,1.0470101948040458,1.2599642582158623,1.2431950424345664
2023-09-08,1.2332571024864734,1.1532337938128494,1.0466741694025206,1.2499259950219987,1.2332571024864734
2023-09-11,1.2411652637566113,1.1616730650174778,1.0495074760475156,1.257970702405902,1.2411652637566113
2023-09-12,1.2280325390468019,1.1496922255281683,1.0459019991395,1.2446964886956136,1.2280325390468019
2023-09-13,1.2367416365008328,1.158004803928558,1.0471462825283362,1.2535300707669526,1.2367416365008328
2023-09-14,1.2473517445769926,1.167707454483902,1.0540705393381231,1.2642918024213912,1.2473517445769926
2023-09-15,1.2108081680920613,1.1349178253446142,1.0453233207706831,1.2272651859119919,1.2108081680920613
2023-09-18,1.2143816425101586,1.1381963405902622,1.0457524080439131,1.2308897392505849,1.2143816425101586
2023-09-19,1.2123633598462973,1.136535502176721,1.044325855707304,1.2288545414546739,1.2123633598462973
2023-09-20,1.1937637427440746,1.1192293618659288,1.0391622528337672,1.21000987647629,1.1937637427440746
2023-09-21,1.1761218307293846,1.1030691026463453,1.029492964332615,1.1921340347702827,1.1761218307293846
2023-09-22,1.1868256428004285,1.1127828280138974,1.0311425477022307,1.2029865708609866,1.1868256428004285
2023-09-25,1.193796365173776,1.1194051676864125,1.032719285251709,1.2100569633423746,1.193796365173776
2023-09-26,1.184308353301912,1.1112357845534384,1.0250667393023547,1.2004436617019507,1.184308353301912
2023-09-27,1.1881719328097735,1.1147606128725698,1.0250075938392396,1.204366201781693,1.1881719328097735
2023-09-28,1.2029186112968873,1.1282566425176614,1.0269703018618308,1.2193182041417838,1.2029186112968873
2023-09-29,1.2047188773648398,1.1294557097985103,1.0248058675289686,1.2211535778668319,1.2047188773648398
2023-10-02,1.2212680667694253,1.145447749776939,1.024515911224924,1.2379424793812206,1.2212680667694253
2023-10-03,1.1997068625761194,1.1258318045633884,1.0163235748756176,1.2160919536414125,1.1997068625761194
2023-10-04,1.2167958126442344,1.1406697418877119,1.0201680935847621,1.2334199308546558,1.2167958126442344
2023-10-05,1.2180949781379051,1.1424522880276489,1.0189448896051743,1.234746664593477,1.2180949781379051
2023-10-06,1.2452135054764195,1.1670144995313676,1.027691911182229,1.2622422860719487,1.2452135054764195
2023-10-09,1.242617480855005,1.1650018437121976,1.0322485611173238,1.259620158730376,1.242617480855005
2023-10-10,1.2547183770530266,1.1756791478562976,1.0358827472824135,1.2718897106710847,1.2547183770530266
2023-10-11,1.2714874196975328,1.191197349555053,1.0405204396291994,1.2888950169275417,1.2714874196975328
2023-10-12,1.272011521247144,1.1909768997961487,1.0392267552923,1.2894354589614545,1.272011521247144
2023-10-13,1.2429030883796333,1.1646942513251086,1.0390876764848014,1.259935372010227,1.2429030883796333
2023-10-16,1.2572189809079348,1.1779448816358566,1.043527972652452,1.2744528124006438,1.2572189809079348
2023-10-17,1.2445450712396973,1.1657435182952416,1.0430011348179773,1.2616304147158421,1.2445450712396973
2023-10-18,1.2129976057905876,1.1376827498093975,1.036612075146589,1.2296603556978565,1.2129976057905876
2023-10-19,1.2090060639264264,1.133606303093831,1.0342593583953261,1.2256203190068968,1.2090060639264264
2023-10-20,1.1953823555120664,1.1212112265018899,1.0283669689502244,1.2118126311647013,1.1953823555120664
2023-10-23,1.2180641203474085,1.142030377269044,1.0289529832525717,1.2348151467671984,1.2180641203474085
2023-10-24,1.2266849927889054,1.1493537699488143,1.0343783103472737,1.2435653671128033,1.2266849927889054
2023-10-25,1.1898899227527295,1.1158932530583743,1.028086598381355,1.2062740058441352,1.1898899227527295
2023-10-26,1.1655621946434924,1.0926186062679057,1.0226493866990218,1.1816285336118086,1.1655621946434924
2023-10-27,1.1778786474927208,1.1040817360230668,1.0229565439191761,1.1941251149064385,1.1778786474927208
2023-10-30,1.1904621691640305,1.116048033173077,1.0271053319964272,1.2068901640452379,1.1904621691640305
2023-10-31,1.1888418717383438,1.1139476003140696,1.029930069037049,1.205255249214819,1.1888418717383438
2023-11-01,1.2186313849176769,1.1413182033151326,1.0371521013071714,1.2354657490375103,1.2186313849176769
2023-11-02,1.2353122353300545,1.155634264688361,1.047090018231663,1.2523936352634564,1.2353122353300545
2023-11-03,1.2561787894328786,1.174587244913454,1.0530060592946302,1.2735573828294928,1.2561787894328786
2023-11-06,1.2623275120644668,1.1806755586302342,1.0524739706378121,1.2797987989893178,1.2623275120644668
2023-11-07,1.2673541616346757,1.1855166048823338,1.0525967749321574,1.2848986917953413,1.2673541616346757
2023-11-08,1.2746751265547627,1.192206287755064,1.0517182466749035,1.2923253368574497,1.2746751265547627
2023-11-09,1.2769887596651408,1.194620035773609,1.0499491233229752,1.2946758569763268,1.2769887596651408
2023-11-10,1.3072520741553981,1.2214407081666794,1.0576867819366005,1.3253654665930752,1.3072520741553981
2023-11-13,1.3077890764578461,1.2223229415670631,1.0578884669642759,1.3259268903841228,1.3077890764578461
2023-11-14,1.3317320052592667,1.2433913404037409,1.0683077987664578,1.3502074616216904,1.3317320052592667
2023-11-15,1.3221064366554875,1.2342571950814305,1.0683525126750417,1.3404713365234207,1.3221064366554875
2023-11-16,1.329719663401835,1.2412462521221326,1.0705673593319718,1.3482091631062363,1.329719663401835
2023-11-17,1.3305856422137297,1.2417554098164998,1.0705915423083505,1.3491018825202084,1.3305856422137297
2023-11-20,1.3488088923414447,1.2581386094285973,1.0748518301088807,1.3676018769847957,1.3488088923414447
2023-11-21,1.3377707550293252,1.2485532785301234,1.0730458085376915,1.3564253442222958,1.3377707550293252
2023-11-22,1.3341535081501996,1.245009778256056,1.0745638387385104,1.3527839674482214,1.3341535081501996
2023-11-24,1.3244783288332163,1.2356205612641482,1.0742379884361828,1.3429915896812592,1.3244783288332163
2023-11-27,1.3235055890509624,1.2348513576629094,1.0726948111267585,1.3420277695069924,1.3235055890509624
2023-11-28,1.3221024303696962,1.2341319038972516,1.0747148269783633,1.3406214490520059,1.3221024303696962
2023-11-29,1.3195731067861893,1.2313598863187758,1.0745093748385666,1.3380839175351364,1.3195731067861893
2023-11-30,1.301350419512484,1.2147683460336105,1.0760119500273113,1.319654086097521,1.301350419512484
2023-12-01,1.3006906867736614,1.2138943135271503,1.083003146120165,1.3190399770352303,1.3006906867736614
2023-12-04,1.2845378784457693,1.1985661162853838,1.0767288277814313,1.3026677990371784,1.2845378784457693
2023-12-05,1.2935592775250702,1.2065236315251815,1.0748225637580626,1.3118269599818162,1.2935592775250702
2023-12-06,1.282707415432157,1.196519110593994,1.0701571987745069,1.300830334509308,1.282707415432157
2023-12-07,1.3028758783006034,1.2157023160741256,1.0774727021333406,1.3212922811688326,1.3028758783006034
2023-12-08,1.3156219478719893,1.2283160379331222,1.0818779595686305,1.3342280992597826,1.3156219478719893
2023-12-11,1.3053157131813247,1.2172131987398218,1.0829636633883248,1.3237906827509094,1.3053157131813247
2023-12-12,1.325393719263219,1.2361237616115057,1.0890380967677467,1.3441598695791903,1.325393719263219
2023-12-13,1.3336671598375816,1.243052957797351,1.106144598398102,1.352556312824802,1.3336671598375816
2023-12-14,1.3383038342641462,1.2463033533968069,1.1126180969035624,1.357267589540529,1.3383038342641462
2023-12-15,1.3448904611884962,1.252551848957446,1.1102469742723202,1.3639518075779349,1.3448904611884962
2023-12-18,1.360924598459369,1.2689754666585142,1.1158102384796393,1.3802293187192691,1.360924598459369
2023-12-19,1.3630538413128617,1.2713333159661346,1.122889079021752,1.3823985552096922,1.3630538413128617
2023-12-20,1.3451001361125463,1.2553836660224609,1.1056619700835897,1.3642020094494256,1.3451001361125463
2023-12-21,1.3642293659579303,1.2721394201601068,1.1187972905251615,1.3836093127635338,1.3642293659579303
2023-12-22,1.3617011161123627,1.2698667357874684,1.1213994558315579,1.3810464564422669,1.3617011161123627
2023-12-26,1.3695511349469003,1.2767328617600193,1.1285763765277952,1.3890118079400038,1.3695511349469003
2023-12-27,1.3736378473091946,1.2807436694921333,1.1312853017035718,1.393158881188186,1.3736378473091946
2023-12-28,1.3734326721912706,1.2809373113729299,1.1315378368080269,1.3929540366059991,1.3734326721912706
2023-12-29,1.3694180139478176,1.2768521562786364,1.1274250545048596,1.3888870639266946,1.3694180139478176
2024-01-02,1.339750514519778,1.2508887080487763,1.1196272577080766,1.3588071585097032,1.339750514519778
2024-01-03,1.3291718141638424,1.2416469916874102,1.110434149430688,1.3480832688971827,1.3291718141638424
2024-01-04,1.3337934661037834,1.2464272002131,1.1097075797682985,1.3527764996156588,1.3337934661037834
2024-01-05,1.347993876551941,1.2599492595835882,1.1125491467859001,1.3671870305794618,1.347993876551941
2024-01-08,1.3860010649267662,1.2949122646861437,1.1275139167575237,1.4057543730352366,1.3860010649267662
2024-01-09,1.3907820357722738,1.2995367556387412,1.124665598848049,1.4106135975801364,1.3907820357722738
2024-01-10,1.4132667051730656,1.3215216028425518,1.1312769635760789,1.433431399501605,1.4132667051730656
2024-01-11,1.416691256009599,1.3245737014479162,1.1301907274241259,1.4369747835470046,1.416691256009599
2024-01-12,1.4185648804449686,1.3269629937294372,1.1333966664471022,1.4389350130161453,1.4185648804449686
2024-01-16,1.4249672584957382,1.332822254304199,1.1265508175266932,1.4454765457975662,1.4249672584957382
2024-01-17,1.4241737906428729,1.3318699196828943,1.1196574163041784,1.4447064488759847,1.4241737906428729
2024-01-18,1.4450830834970076,1.3501425409247274,1.1305003167654468,1.4659834616554623,1.4450830834970076
2024-01-19,1.4711807564874395,1.3740708664501227,1.143395805508309,1.4925062943106628,1.4711807564874395
2024-01-22,1.4732418720038702,1.3755559124324914,1.146159787982252,1.4946311864122463,1.4732418720038702
2024-01-23,1.4792508744443698,1.3806977292057032,1.1508081071229612,1.5007665404289452,1.4792508744443698
2024-01-24,1.5060672923900131,1.4030211479384593,1.1594723589045792,1.528053650128919,1.5060672923900131
2024-01-25,1.5127137669698987,1.408479938152303,1.1690557271501616,1.5348684878606045,1.5127137669698987
2024-01-26,1.5079045577503192,1.4041850358216101,1.1694177996543749,1.5300685016529865,1.5079045577503192
2024-01-29,1.523891052556422,1.4185582976974764,1.1800027488321942,1.5463727097513082,1.523891052556422
2024-01-30,1.5218066614110288,1.4174619389528103,1.1793040356135458,1.5443332843514666,1.5218066614110288
2024-01-31,1.5109700553450125,1.4069726029542342,1.1650672350059985,1.5333982402787623,1.5109700553450125
2024-02-01,1.5310966452909696,1.4241115724333424,1.1806377206423042,1.5538862950279615,1.5310966452909696
2024-02-02,1.560087919109867,1.4543816614872365,1.2005162270368688,1.583382102331279,1.560087919109867
2024-02-05,1.5856192848887538,1.4768132459851502,1.196191587052062,1.6093611119283338,1.5856192848887538
2024-02-06,1.5808876443241424,1.4715860564796603,1.2006472230155052,1.604622846939424,1.5808876443241424
2024-02-07,1.6066231980226053,1.493522368334143,1.210766401553319,1.6308098087433558,1.6066231980226053
2024-02-08,1.6039880354800768,1.4909818568587532,1.2121771028211275,1.628191430844162,1.6039880354800768
2024-02-09,1.6347302174723766,1.517235228650052,1.2197186442994594,1.6594636437902157,1.6347302174723766
2024-02-12,1.6251244815990558,1.5098770857898705,1.2208270070935776,1.6497657596628876,1.6251244815990558
2024-02-13,1.6048343390902542,1.4939560806206844,1.2013406081143243,1.6292244478636515,1.6048343390902542
2024-02-14,1.6370381521432014,1.5206758781092597,1.215284976513501,1.6619532602757685,1.6370381521432014
2024-02-15,1.6390420526863234,1.5209689974906686,1.2261241461382506,1.6640243335181921,1.6390420526863234
2024-02-16,1.6299386363006196,1.5140477449241365,1.2208241439800638,1.6548259604979698,1.6299386363006196
2024-02-20,1.5968352486465753,1.4849907015281552,1.2140448797935144,1.6212478004051762,1.5968352486465753
2024-02-21,1.5796044317960134,1.4695925770078384,1.2144919876620224,1.6037787070105574,1.5796044317960134
2024-02-22,1.6964794127847342,1.5723106607522792,1.2433376996900878,1.722515076489665,1.6964794127847342
2024-02-23,1.6864602580579173,1.5648258863990008,1.2433510789932316,1.7123854777615566,1.6864602580579173
2024-02-26,1.6935500735904467,1.5706194782395817,1.2410637559580517,1.7196293572615142,1.6935500735904467
2024-02-27,1.692931210278811,1.5696583335160024,1.2442709426549587,1.719033401580053,1.692931210278811
2024-02-28,1.6819618360186064,1.56024436685868,1.2401692981213719,1.7079364573025202,1.6819618360186064
2024-02-29,1.7047695994709589,1.5789844852787536,1.2475203374909598,1.7311405136707294,1.7047695994709589
2024-03-01,1.7592266556653957,1.6232195965540699,1.263832872999864,1.7864765563972822,1.7592266556653957
2024-03-04,1.7770496342553983,1.6398793728110352,1.268710289439823,1.804610716415928,1.7770496342553983
2024-03-05,1.7559111769009002,1.6247259491614718,1.2569031202827847,1.7831695707707094,1.7559111769009002
2024-03-06,1.7970941550752353,1.658746901623905,1.2709469982405361,1.8250222898591792,1.7970941550752353
2024-03-07,1.8618765649330444,1.712291853189316,1.2894792622145517,1.890826866059546,1.8618765649330444
2024-03-08,1.7966252256042647,1.6578970972628122,1.277285814451505,1.8246122346244338,1.7966252256042647
2024-03-11,1.7456214082804336,1.6166857167625277,1.269595985558623,1.7728510538600066,1.7456214082804336
2024-03-12,1.8136468482868227,1.6751779544227363,1.28676171015091,1.8419696192457324,1.8136468482868227
2024-03-13,1.7942019284305095,1.6595678102175486,1.285002091759485,1.8222497192793758,1.7942019284305095
2024-03-14,1.7683679761270543,1.6370672349665625,1.2779764139256544,1.7960529312827016,1.7683679761270543
2024-03-15,1.7470610417674421,1.621057539667586,1.2729442020656305,1.7744463472026037,1.7470610417674421
2024-03-18,1.7660971309558464,1.6368865120680776,1.2792349911121195,1.7938180901552572,1.7660971309558464
2024-03-19,1.7775877164516785,1.6460485324965168,1.285437490697279,1.8055114922593598,1.7775877164516785
2024-03-20,1.805197578537493,1.667857349473365,1.298450304679956,1.8335703369844267,1.805197578537493
2024-03-21,1.825880357686969,1.68381684584481,1.3071004763628251,1.8545904721161355,1.825880357686969
2024-03-22,1.8388650574000023,1.6970294139801883,1.3048021435216937,1.8678169614116054,1.8388650574000023
2024-03-25,1.834308884053358,1.6941792999934153,1.3038442684729348,1.8632124800269372,1.834308884053358
2024-03-26,1.8077561151002897,1.671596554175196,1.2969333025522711,1.8362633032267845,1.8077561151002897
2024-03-27,1.793637672743804,1.6587030397408045,1.3081063637229122,1.821954317682506,1.793637672743804
2024-03-28,1.7831165272100415,1.6505186386205277,1.3098404770698833,1.8112876803200213,1.7831165272100415
2024-04-01,1.8022441301000174,1.664449477531297,1.31065334570882,1.8307384902501223,1.8022441301000174
2024-04-02,1.788536539281186,1.654162109569644,1.3018673323545573,1.8168368703003415,1.788536539281186
2024-04-03,1.8031943057362148,1.6648546715409993,1.3049430976934508,1.831743601159829,1.8031943057362148
2024-04-04,1.7734844255740634,1.6398363972543921,1.2918580651090874,1.801593248636795,1.7734844255740634
2024-04-05,1.819198253899693,1.6769562382606615,1.3088651098274622,1.8480374543219784,1.819198253899693
2024-04-08,1.8070725414593725,1.6663926938271436,1.3083770856048695,1.835732078002136,1.8070725414593725
