Date,SHY
2023-09-20,72.1891860961914
2023-09-21,72.2249526977539
2023-09-22,72.29644012451172
2023-09-25,72.26961517333984
2023-09-26,72.2785415649414
2023-09-27,72.2249526977539
2023-09-28,72.35005950927734
2023-09-29,72.35900115966797
2023-10-02,72.28640747070312
2023-10-03,72.23265838623047
2023-10-04,72.39390563964844
2023-10-05,72.46559143066406
2023-10-06,72.40289306640625
2023-10-09,72.617919921875
2023-10-10,72.57312774658203
2023-10-11,72.55520629882812
2023-10-12,72.46559143066406
2023-10-13,72.5103988647461
2023-10-16,72.46559143066406
2023-10-17,72.30433654785156
2023-10-18,72.30433654785156
2023-10-19,72.40289306640625
2023-10-20,72.51937103271484
2023-10-23,72.56414794921875
2023-10-24,72.5462646484375
2023-10-25,72.46559143066406
2023-10-26,72.60897827148438
2023-10-27,72.65373992919922
2023-10-30,72.62689208984375
2023-10-31,72.60001373291016
2023-11-01,72.7617416381836
2023-11-02,72.77070617675781
2023-11-03,72.9683837890625
2023-11-06,72.83360290527344
2023-11-07,72.88751983642578
2023-11-08,72.86954498291016
2023-11-09,72.7617416381836
2023-11-10,72.77972412109375
2023-11-13,72.806640625
2023-11-14,73.09417724609375
2023-11-15,72.95941162109375
2023-11-16,73.08518981933594
2023-11-17,73.03128814697266
2023-11-20,73.04026794433594
2023-11-21,73.08518981933594
2023-11-22,73.09417724609375
2023-11-24,73.04026794433594
2023-11-27,73.13013458251953
2023-11-28,73.264892578125
2023-11-29,73.40864562988281
2023-11-30,73.36372375488281
2023-12-01,73.57730865478516
2023-12-04,73.46918487548828
2023-12-05,73.55931854248047
2023-12-06,73.54126739501953
2023-12-07,73.59536743164062
2023-12-08,73.4331283569336
2023-12-11,73.45115661621094
2023-12-12,73.46017456054688
2023-12-13,73.82965850830078
2023-12-14,73.95628356933594
2023-12-15,73.87489318847656
2023-12-18,73.86582946777344
2023-12-19,73.8929672241211
2023-12-20,73.99238586425781
2023-12-21,74.06473541259766
2023-12-22,74.09185791015625
2023-12-26,74.05571746826172
2023-12-27,74.1461181640625
2023-12-28,74.13705444335938
2023-12-29,74.17324829101562
2024-01-02,74.08283233642578
2024-01-03,74.10090637207031
2024-01-04,74.05571746826172
2024-01-05,74.0376205444336
2024-01-08,74.10090637207031
2024-01-09,74.11898803710938
2024-01-10,74.11898803710938
2024-01-11,74.290771484375
2024-01-12,74.44445037841797
2024-01-16,74.32694244384766
2024-01-17,74.18229675292969
2024-01-18,74.21843719482422
2024-01-19,74.16419219970703
2024-01-22,74.20036315917969
2024-01-23,74.19132232666016
2024-01-24,74.1551513671875
2024-01-25,74.290771484375
2024-01-26,74.24556732177734
2024-01-29,74.3178939819336
2024-01-30,74.2726821899414
2024-01-31,74.40831756591797
2024-02-01,74.51892852783203
2024-02-02,74.28314208984375
2024-02-05,74.1380844116211
2024-02-06,74.25597381591797
2024-02-07,74.22877502441406
2024-02-08,74.21060180664062
2024-02-09,74.18342590332031
2024-02-12,74.1925048828125
2024-02-13,73.95671844482422
2024-02-14,74.06556701660156
2024-02-15,74.1380844116211
2024-02-16,74.04741668701172
2024-02-20,74.09275817871094
2024-02-21,74.0292739868164
2024-02-22,74.02021789550781
2024-02-23,74.05644989013672
2024-02-26,74.00208282470703
2024-02-27,74.00208282470703
2024-02-28,74.0746078491211
2024-02-29,74.11993408203125
2024-03-01,74.26545715332031
2024-03-04,74.19271850585938
2024-03-05,74.24726867675781
2024-03-06,74.26545715332031
2024-03-07,74.35641479492188
2024-03-08,74.39280700683594
2024-03-11,74.32913208007812
2024-03-12,74.25636291503906
2024-03-13,74.219970703125
2024-03-14,74.15634155273438
2024-03-15,74.11085510253906
2024-03-18,74.11994171142578
2024-03-19,74.18360900878906
2024-03-20,74.30183410644531
2024-03-21,74.30183410644531
2024-03-22,74.35641479492188
2024-03-25,74.3200454711914
2024-03-26,74.33820343017578
2024-03-27,74.4200668334961
2024-03-28,74.37458801269531
2024-04-01,74.219482421875
2024-04-02,74.25599670410156
2024-04-03,74.31073760986328
2024-04-04,74.38371276855469
2024-04-05,74.26510620117188
2024-04-08,74.1921157836914
2024-04-09,74.26510620117188
2024-04-10,73.9640121459961
2024-04-11,74.05525207519531
2024-04-12,74.10087585449219
2024-04-15,74.073486328125
2024-04-16,74.02786254882812
2024-04-17,74.08261108398438
2024-04-18,74.04608917236328
2024-04-19,74.0643539428711
2024-04-22,74.10087585449219
2024-04-23,74.16474151611328
2024-04-24,74.1373519897461
2024-04-25,74.08261108398438
2024-04-26,74.10087585449219
2024-04-29,74.1373519897461
2024-04-30,74.04608917236328
2024-05-01,74.19441986083984
2024-05-02,74.30427551269531
2024-05-03,74.42326354980469
2024-05-06,74.41410064697266
2024-05-07,74.42326354980469
2024-05-08,74.40494537353516
2024-05-09,74.46903228759766
2024-05-10,74.40494537353516
2024-05-13,74.42326354980469
2024-05-14,74.49649810791016
2024-05-15,74.63380432128906
2024-05-16,74.57889556884766
2024-05-17,74.53312683105469
2024-05-20,74.51480865478516
2024-05-21,74.5513916015625
2024-05-22,74.49649810791016
2024-05-23,74.45987701416016
2024-05-24,74.48733520507812
2024-05-28,74.42326354980469
2024-05-29,74.39579772949219
2024-05-30,74.4781723022461
2024-05-31,74.57889556884766
2024-06-03,74.66336059570312
2024-06-04,74.73686218261719
2024-06-05,74.81031799316406
2024-06-06,74.8194808959961
2024-06-07,74.62665557861328
2024-06-10,74.63580322265625
2024-06-11,74.71849060058594
2024-06-12,74.8194808959961
2024-06-13,74.93888854980469
2024-06-14,74.94808197021484
2024-06-17,74.87458801269531
2024-06-18,74.97561645507812
2024-06-20,74.94808197021484
2024-06-21,74.97561645507812
2024-06-24,74.98480987548828
2024-06-25,74.99398803710938
2024-06-26,74.92051696777344
2024-06-27,74.97561645507812
2024-06-28,74.98480987548828
2024-07-01,74.92029571533203
2024-07-02,74.98481750488281
2024-07-03,75.09537506103516
2024-07-05,75.23359680175781
2024-07-08,75.224365234375
2024-07-09,75.20596313476562
2024-07-10,75.23359680175781
2024-07-11,75.40866088867188
2024-07-12,75.51922607421875
2024-07-15,75.51922607421875
2024-07-16,75.54688262939453
2024-07-17,75.55608367919922
2024-07-18,75.51922607421875
2024-07-19,75.48235321044922
2024-07-22,75.4915771484375
2024-07-23,75.52845001220703
2024-07-24,75.56531524658203
2024-07-25,75.57451629638672
2024-07-26,75.67584991455078
2024-07-29,75.68508911132812
2024-07-30,75.71273040771484
2024-07-31,75.86935424804688
2024-08-01,76.00061798095703
2024-08-02,76.42591094970703
2024-08-05,76.40740966796875
2024-08-06,76.31497192382812
2024-08-07,76.26871490478516
2024-08-08,76.23175048828125
2024-08-09,76.25023651123047
2024-08-12,76.29647064208984
2024-08-13,76.41666412353516
2024-08-14,76.40740966796875
2024-08-15,76.22248077392578
2024-08-16,76.30571746826172
2024-08-19,76.2872085571289
2024-08-20,76.39814758300781
2024-08-21,76.4813461303711
2024-08-22,76.3796615600586
2024-08-23,76.5553207397461
2024-08-26,76.5183334350586
2024-08-27,76.56458282470703
2024-08-28,76.5553207397461
2024-08-29,76.54607391357422
2024-08-30,76.54607391357422
2024-09-03,76.62772369384766
2024-09-04,76.7947006225586
2024-09-05,76.8225326538086
2024-09-06,76.96167755126953
2024-09-09,76.97095489501953
2024-09-10,77.082275390625
2024-09-11,77.0173110961914
2024-09-12,77.0266342163086
2024-09-13,77.137939453125
2024-09-16,77.18433380126953
2024-09-17,77.12867736816406
2024-09-18,77.10083770751953
2024-09-19,77.16578674316406
2024-09-20,77.19359588623047
2024-09-23,77.19359588623047
2024-09-24,77.26780700683594
2024-09-25,77.20286560058594
2024-09-26,77.12867736816406
2024-09-27,77.24925994873047
2024-09-30,77.137939453125
2024-10-01,77.18728637695312
2024-10-02,77.16866302490234
2024-10-03,77.06627655029297
2024-10-04,76.80564880371094
2024-10-07,76.70328521728516
2024-10-08,76.76842498779297
2024-10-09,76.69397735595703
2024-10-10,76.75912475585938
2024-10-11,76.82427978515625
2024-10-14,76.78703308105469
2024-10-15,76.82427978515625
2024-10-16,76.87081909179688
2024-10-17,76.80564880371094
2024-10-18,76.87081909179688
2024-10-21,76.75912475585938
2024-10-22,76.74980926513672
2024-10-23,76.70328521728516
2024-10-24,76.74048614501953
2024-10-25,76.71260070800781
2024-10-28,76.67536926269531
2024-10-29,76.70328521728516
2024-10-30,76.63813018798828
2024-10-31,76.65674591064453
2024-11-01,76.63152313232422
2024-11-04,76.68756866455078
2024-11-05,76.66889190673828
2024-11-06,76.57550048828125
2024-11-07,76.70623016357422
2024-11-08,76.65020751953125
2024-11-11,76.59416961669922
2024-11-12,76.51944732666016
2024-11-13,76.63152313232422
2024-11-14,76.51944732666016
2024-11-15,76.6034927368164
2024-11-18,76.6595230102539
2024-11-19,76.6595230102539
2024-11-20,76.62220001220703
2024-11-21,76.6034927368164
2024-11-22,76.59416961669922
2024-11-25,76.74361419677734
2024-11-26,76.74361419677734
2024-11-27,76.7903060913086
2024-11-29,76.8836898803711
2024-12-02,76.87901306152344
2024-12-03,76.88836669921875
2024-12-04,76.97272491455078
2024-12-05,76.97272491455078
2024-12-06,77.04765319824219
2024-12-09,77.0195541381836
2024-12-10,77.01019287109375
2024-12-11,76.99144744873047
2024-12-12,76.9539566040039
2024-12-13,76.9164810180664
2024-12-16,76.92585754394531
2024-12-17,76.93522644042969
2024-12-18,76.79420471191406
2024-12-19,76.87881469726562
2024-12-20,76.88823699951172
2024-12-23,76.8411865234375
2024-12-24,76.87881469726562
2024-12-26,76.89762115478516
2024-12-27,76.91643524169922
2024-12-30,77.02923583984375
2024-12-31,77.0762710571289
2025-01-02,77.05744934082031
2025-01-03,77.05744934082031
2025-01-06,77.0762710571289
2025-01-07,77.02923583984375
2025-01-08,77.0762710571289
2025-01-10,76.93524169921875
2025-01-13,76.95404052734375
2025-01-14,76.97285461425781
2025-01-15,77.1420669555664
2025-01-16,77.18907928466797
2025-01-17,77.1702651977539
2025-01-21,77.19847869873047
2025-01-22,77.1796646118164
2025-01-23,77.1796646118164
2025-01-24,77.22669982910156
2025-01-27,77.33951568603516
2025-01-28,77.3582992553711
2025-01-29,77.31128692626953
2025-01-30,77.3582992553711
2025-01-31,77.36770629882812
2025-02-03,77.31393432617188
2025-02-04,77.389404296875
2025-02-05,77.43657684326172
2025-02-06,77.40827178955078
2025-02-07,77.32337951660156
2025-02-10,77.3611068725586
2025-02-11,77.34225463867188
2025-02-12,77.23849487304688
2025-02-13,77.34225463867188
2025-02-14,77.44599151611328
2025-02-18,77.37997436523438
2025-02-19,77.43657684326172
2025-02-20,77.44599151611328
2025-02-21,77.57807922363281
2025-02-24,77.63467407226562
2025-02-25,77.73843383789062
2025-02-26,77.76673126220703
2025-02-27,77.79503631591797
2025-02-28,77.9365463256836
2025-03-03,77.9866714477539
2025-03-04,77.99614715576172
2025-03-05,77.91100311279297
2025-03-06,77.95828247070312
2025-03-07,77.94882202148438
2025-03-10,78.09075927734375
2025-03-11,78.04345703125
2025-03-12,77.9866714477539
2025-03-13,78.04345703125
2025-03-14,77.9866714477539
2025-03-17,77.95828247070312
2025-03-18,77.95828247070312
2025-03-19,78.07184600830078
2025-03-20,78.09075927734375
2025-03-21,78.13807678222656
2025-03-24,78.03398895263672
2025-03-25,78.06237030029297
2025-03-26,78.04345703125
2025-03-27,78.08129119873047
2025-03-28,78.22323608398438
2025-03-31,78.28002166748047
2025-04-01,78.30850219726562
2025-04-02,78.25151062011719
2025-04-03,78.54586029052734
2025-04-04,78.49836730957031
2025-04-07,78.50785827636719
2025-04-08,78.46041107177734
2025-04-09,78.41293334960938
2025-04-10,78.40342712402344
2025-04-11,78.26101684570312
2025-04-14,78.43190002441406
2025-04-15,78.43190002441406
2025-04-16,78.53636169433594
2025-04-17,78.56484985351562
2025-04-21,78.5173568725586
2025-04-22,78.54586029052734
2025-04-23,78.48888397216797
2025-04-24,78.58380889892578
2025-04-25,78.65027618408203
2025-04-28,78.76421356201172
2025-04-29,78.81168365478516
2025-04-30,78.91612243652344
2025-05-01,78.75325775146484
2025-05-02,78.60087585449219
2025-05-05,78.59133911132812
2025-05-06,78.65802764892578
2025-05-07,78.68659210205078
2025-05-08,78.52466583251953
2025-05-09,78.56278991699219
2025-05-12,78.41993713378906
2025-05-13,78.4008560180664
2025-05-14,78.3437271118164
2025-05-15,78.49609375
2025-05-16,78.47705841064453
2025-05-19,78.50564575195312
2025-05-20,78.51515197753906
2025-05-21,78.46754455566406
2025-05-22,78.51515197753906
2025-05-23,78.56278991699219
2025-05-27,78.59133911132812
2025-05-28,78.53421020507812
2025-05-29,78.61991882324219
2025-05-30,78.71517944335938
2025-06-02,78.65018463134766
2025-06-03,78.6310806274414
2025-06-04,78.77439880371094
2025-06-05,78.68841552734375
2025-06-06,78.55463409423828
2025-06-09,78.6119613647461
2025-06-10,78.6119613647461
2025-06-11,78.7361831665039
2025-06-12,78.80307006835938
2025-06-13,78.7457504272461
2025-06-16,78.7361831665039
2025-06-17,78.77439880371094
2025-06-18,78.8126449584961
2025-06-20,78.86994171142578
2025-06-23,78.97508239746094
2025-06-24,79.04196166992188
2025-06-25,79.05152893066406
2025-06-26,79.14707946777344
2025-06-27,79.11840057373047
2025-06-30,79.17573547363281
2025-07-01,79.09329223632812
2025-07-02,79.08370971679688
2025-07-03,78.99742889404297
2025-07-07,78.9782485961914
2025-07-08,78.98784637451172
2025-07-09,79.05496215820312
2025-07-10,79.05496215820312
2025-07-11,79.03578186035156
2025-07-14,79.04536437988281
2025-07-15,78.96868133544922
2025-07-16,79.07412719726562
2025-07-17,79.04536437988281
2025-07-18,79.11246490478516
2025-07-21,79.160400390625
2025-07-22,79.2179183959961
2025-07-23,79.15080261230469
2025-07-24,79.08370971679688
2025-07-25,79.13164520263672
2025-07-28,79.1220474243164
2025-07-29,79.18915557861328
2025-07-30,79.10286712646484
2025-07-31,79.10286712646484
2025-08-01,79.49720764160156
2025-08-04,79.51641845703125
2025-08-05,79.48759460449219
2025-08-06,79.51641845703125
2025-08-07,79.47796630859375
2025-08-08,79.458740234375
2025-08-11,79.458740234375
2025-08-12,79.51641845703125
2025-08-13,79.62220764160156
2025-08-14,79.53565979003906
2025-08-15,79.50680541992188
2025-08-18,79.50680541992188
2025-08-19,79.54528045654297
2025-08-20,79.57414245605469
2025-08-21,79.50680541992188
2025-08-22,79.67992401123047
2025-08-25,79.6414566040039
2025-08-26,79.7087631225586
2025-08-27,79.76648712158203
2025-08-28,79.73763275146484
2025-08-29,79.8049545288086
2025-09-02,79.76443481445312
2025-09-03,79.82231903076172
2025-09-04,79.88019561767578
2025-09-05,79.99595642089844
2025-09-08,80.04421997070312
2025-09-09,79.97666931152344
2025-09-10,79.98631286621094
2025-09-11,80.01526641845703
2025-09-12,80.005615234375
2025-09-15,80.03455352783203
2025-09-16,80.07315063476562
2025-09-17,80.03455352783203
2025-09-18,80.005615234375
2025-09-19,80.03455352783203
2025-09-22,79.99595642089844
2025-09-23,80.02490997314453
2025-09-24,79.98631286621094
2025-09-25,79.91878509521484
2025-09-26,79.9670181274414
2025-09-29,79.99595642089844
2025-09-30,80.03455352783203
2025-10-01,80.12745666503906
2025-10-02,80.14681243896484
2025-10-03,80.11778259277344
2025-10-06,80.09841918945312
2025-10-07,80.13713073730469
2025-10-08,80.12745666503906
2025-10-09,80.11778259277344
2025-10-10,80.25325775146484
2025-10-13,80.40809631347656
2025-10-14,80.35004425048828
2025-10-15,80.31133270263672
2025-10-16,80.41777038574219
2025-10-17,80.40809631347656
2025-10-20,80.41777038574219
2025-10-21,80.4371337890625
2025-10-22,80.4371337890625
2025-10-23,80.37906646728516
2025-10-24,80.42745208740234
2025-10-27,80.40809631347656
2025-10-28,80.41777038574219
2025-10-29,80.26295471191406
2025-10-30,80.27262878417969
2025-10-31,80.30166625976562
2025-11-03,80.30455017089844
2025-11-04,80.33368682861328
2025-11-05,80.27544403076172
2025-11-06,80.37252044677734
2025-11-07,80.41134643554688
2025-11-10,80.39192199707031
2025-11-11,80.45987701416016
2025-11-12,80.43075561523438
2025-11-13,80.3822250366211
2025-11-14,80.41134643554688
2025-11-17,80.40162658691406
2025-11-18,80.45018005371094
2025-11-19,80.44046783447266
2025-11-20,80.5084228515625
2025-11-21,80.60551452636719
2025-11-24,80.61521911621094
2025-11-25,80.66374206542969
2025-11-26,80.654052734375
2025-11-28,80.654052734375
2025-12-01,80.58492279052734
2025-12-02,80.63359069824219
2025-12-03,80.68228149414062
2025-12-04,80.62387084960938
2025-12-05,80.59464263916016
2025-12-08,80.57518005371094
2025-12-09,80.53622436523438
2025-12-10,80.67254638671875
2025-12-11,80.68228149414062
2025-12-12,80.6920166015625
2025-12-15,80.7406997680664
2025-12-16,80.7796630859375
2025-12-17,80.78939819335938
2025-12-18,80.84783172607422
2025-12-19,80.83316802978516
2025-12-22,80.79409790039062
2025-12-23,80.7550277709961
2025-12-24,80.80387878417969
2025-12-26,80.86247253417969
2025-12-29,80.90154266357422
2025-12-30,80.92107391357422
2025-12-31,80.89177703857422
2026-01-02,80.93083190917969
2026-01-05,80.96014404296875
2026-01-06,80.96990203857422
2026-01-07,80.96014404296875
2026-01-08,80.93083190917969
2026-01-09,80.90154266357422
2026-01-12,80.90154266357422
2026-01-13,80.92107391357422
2026-01-14,80.94061279296875
2026-01-15,80.88200378417969
2026-01-16,80.86247253417969
2026-01-20,80.87223052978516
2026-01-21,80.91130065917969
2026-01-22,80.88200378417969
2026-01-23,80.91130065917969
2026-01-26,80.94061279296875
2026-01-27,80.96014404296875
2026-01-28,80.96014404296875
2026-01-29,80.98943328857422
2026-01-30,81.05780792236328
2026-02-02,81.01862335205078
2026-02-03,81.00883483886719
2026-02-04,81.04801940917969
2026-02-05,81.17536926269531
2026-02-06,81.17536926269531
2026-02-09,81.19496154785156
2026-02-10,81.24394989013672
2026-02-11,81.16558074951172
2026-02-12,81.24394989013672
2026-02-13,81.37129211425781
2026-02-17,81.3419189453125
2026-02-18,81.29293823242188
2026-02-19,81.29293823242188
2026-02-20,81.30272674560547
2026-02-23,81.37129211425781
2026-02-24,81.37129211425781
2026-02-25,81.3517074584961
2026-02-26,81.381103515625
2026-02-27,81.48886108398438
2026-03-02,81.34447479248047
2026-03-03,81.33466339111328
2026-03-04,81.28553009033203
2026-03-05,81.22660064697266
2026-03-06,81.2658920288086
2026-03-09,81.30516815185547
2026-03-10,81.25607299804688
2026-03-11,81.17747497558594
2026-03-12,81.03996276855469
2026-03-13,81.08907318115234
2026-03-16,81.18730163574219
2026-03-17,81.19712829589844
2026-03-18,81.0497817993164
2026-03-19,81.03013610839844
2026-03-20,80.85330963134766
2026-03-23,80.97119903564453
2026-03-24,80.85330963134766
2026-03-25,80.94172668457031
2026-03-26,80.7649154663086
2026-03-27,80.93190002441406
2026-03-30,81.03996276855469
2026-03-31,81.10871124267578
2026-04-01,81.10575866699219
2026-04-02,81.1451644897461
2026-04-06,81.06634521484375
2026-04-07,81.12545776367188
2026-04-08,81.20428466796875
2026-04-09,81.22399139404297
2026-04-10,81.1944351196289
2026-04-13,81.25355529785156
2026-04-14,81.31266021728516
2026-04-15,81.29296112060547
2026-04-16,81.2634048461914
2026-04-17,81.42103576660156
2026-04-20,81.38162994384766
2026-04-21,81.2634048461914
2026-04-22,81.30280303955078
2026-04-23,81.2634048461914
2026-04-24,81.3520736694336
2026-04-27,81.3323745727539
2026-04-28,81.2831039428711
2026-04-29,81.17472839355469
2026-04-30,81.2634048461914
2026-05-01,81.2762451171875
2026-05-04,81.17743682861328
2026-05-05,81.21695709228516
2026-05-06,81.32565307617188
2026-05-07,81.25648498535156
2026-05-08,81.32565307617188
